date,text
20141025,"A six-pound gold nugget was sold to a secret buyer in California for $400,000. Swiss gold exports to India have crossed CHF 11 billion, causing banks to turn wary amid black money probe fears, and the domestic gold market in India is experiencing increased demand due to the festival season. Customs officials in Mumbai seized over 14 kg of gold worth Rs 3.55 crore."
20141026,"A six-pound gold nugget was sold to a secret buyer in California for $400,000. Swiss gold exports to India have crossed CHF 11 billion, causing banks to turn wary amid black money probe fears, and the domestic gold market in India is experiencing increased demand due to the festival season. Customs officials in Mumbai seized over 14 kg of gold worth Rs 3.55 crore."
20141027,"Gold struggled as stronger equities hurt its safe-haven appeal, and large speculators built bullish positions. Switzerland's gold referendum spurred healthy conversation, while Brazil forecasts precious metals mining market for gold and silver through 2020. A six-pound gold nugget was found in California and sold for about $400,000."
20141028,"Gold struggled as stronger equities hurt its safe-haven appeal, and large speculators built bullish positions. Switzerland's gold referendum spurred healthy conversation, while Brazil forecasts precious metals mining market for gold and silver through 2020. A six-pound gold nugget was found in California and sold for about $400,000."
20141029,"Gold futures experienced a surge due to global cues, while some companies like Goldcorp reported weaker-than-expected Q3 results with increased costs, and Yamana Gold hit a new 52-week low after a $1 billion Q3 loss.
Conversely, Hummingbird Resources' Mali drill program uncovered bonanza-grade gold mineralization, and Dalradian announced a new preliminary economic assessment with a 36.2% after-tax IRR for the Curraghinalt deposit.
In other news, a Malaysian woman was apprehended at Dhaka airport for carrying six gold bars, and customs officials seized 82 gold bars from a passenger at Chittagong airport, pointing to continued efforts to combat gold smuggling."
20141030,"Gold futures experienced a surge due to global cues, while some companies like Goldcorp reported weaker-than-expected Q3 results with increased costs, and Yamana Gold hit a new 52-week low after a $1 billion Q3 loss.
Conversely, Hummingbird Resources' Mali drill program uncovered bonanza-grade gold mineralization, and Dalradian announced a new preliminary economic assessment with a 36.2% after-tax IRR for the Curraghinalt deposit.
In other news, a Malaysian woman was apprehended at Dhaka airport for carrying six gold bars, and customs officials seized 82 gold bars from a passenger at Chittagong airport, pointing to continued efforts to combat gold smuggling."
20141031,"Gold prices experienced a plunge of Rs 600 to Rs 26,500 due to weak global cues.
Goldman Sachs' tapes led to Senate Democrats calling for a hearing on regulatory capture.
Yamana Gold received an outperform rating from Credit Suisse."
20141101,"Gold prices experienced a plunge of Rs 600 to Rs 26,500 due to weak global cues.
Goldman Sachs' tapes led to Senate Democrats calling for a hearing on regulatory capture.
Yamana Gold received an outperform rating from Credit Suisse."
20141102,"The provided links discuss various aspects of the gold market, including gold prices plunge to a level lowest since 2010. Additionally, there are discussions about gold mining projects, including farmers fighting new gold mines and companies increasing production in Peru. Lastly, the law enforcement agencies have seized smuggled gold in different cities.
"
20141103,"The provided links discuss various aspects of the gold market, including gold prices plunge to a level lowest since 2010. Additionally, there are discussions about gold mining projects, including farmers fighting new gold mines and companies increasing production in Peru. Lastly, the law enforcement agencies have seized smuggled gold in different cities.
"
20141104,"Gold prices have dropped, hitting a 4.5-year low due to a stronger U.S. dollar and rallying equities.
There has been a surge in gold smuggling attempts, with officials seizing gold at airports in India and Bangladesh.
Despite the price drop, some companies are moving forward with gold mining projects and expansions.
"
20141105,"Gold prices have dropped, hitting a 4.5-year low due to a stronger U.S. dollar and rallying equities.
There has been a surge in gold smuggling attempts, with officials seizing gold at airports in India and Bangladesh.
Despite the price drop, some companies are moving forward with gold mining projects and expansions.
"
20141106,"Gold prices experienced mixed signals with narrow movements as important economic data was awaited, while factors like the Swiss gold initiative and China's gold and jewels exports influenced market sentiment. Several companies, including Randgold Resources and Yamana Gold, received reiterated ratings, and there were updates on gold mining projects and production from companies like Asanko Gold and Gold Resource Corporation. Additionally, there were reports of gold smuggling attempts, thefts, and seizures in various locations, alongside discussions on potential deals and acquisitions in the gold mining sector.
"
20141107,"Gold prices experienced mixed signals with narrow movements as important economic data was awaited, while factors like the Swiss gold initiative and China's gold and jewels exports influenced market sentiment. Several companies, including Randgold Resources and Yamana Gold, received reiterated ratings, and there were updates on gold mining projects and production from companies like Asanko Gold and Gold Resource Corporation. Additionally, there were reports of gold smuggling attempts, thefts, and seizures in various locations, alongside discussions on potential deals and acquisitions in the gold mining sector.
"
20141108," Gold extends its slump, while gold mines are racing to cut costs as the price of gold drops.
Several incidents of gold confiscation and smuggling were reported at airports in different countries, and a Sharjah maid was caught with stolen gold.
Additionally, there were updates on gold mining projects and companies, including Goldcorp's development plan and Veris Gold Corp's record ounce production."
20141109," Gold extends its slump, while gold mines are racing to cut costs as the price of gold drops.
Several incidents of gold confiscation and smuggling were reported at airports in different countries, and a Sharjah maid was caught with stolen gold.
Additionally, there were updates on gold mining projects and companies, including Goldcorp's development plan and Veris Gold Corp's record ounce production."
20141110,Customs officials seized gold from air passengers at Mangalore International Airport and gold hidden in a microwave motor was seized in Karnataka. Russian Central Bank increases buying domestic gold output because of sanctions. Switzerland is preparing to vote on the future of gold.
20141111,Customs officials seized gold from air passengers at Mangalore International Airport and gold hidden in a microwave motor was seized in Karnataka. Russian Central Bank increases buying domestic gold output because of sanctions. Switzerland is preparing to vote on the future of gold.
20141112,"Global demand for gold has dropped, but appetite for jewelry boosts India gold demand. India may review gold policy after surge in imports. A criminal gang smuggled gold from Britain to Dubai and they were ordered to repay millions."
20141113,"Global demand for gold has dropped, but appetite for jewelry boosts India gold demand. India may review gold policy after surge in imports. A criminal gang smuggled gold from Britain to Dubai and they were ordered to repay millions."
20141114,"Gold prices have shown stability amidst sliding oil prices, while some analysts suggest paper gold affects the real gold price. China's gold demand is low compared to India, and Russia is on a gold-buying spree. Iran is turning to gold to revive its sanction-battered economy and opened a new gold plant to double production."
20141115,"Gold prices have shown stability amidst sliding oil prices, while some analysts suggest paper gold affects the real gold price. China's gold demand is low compared to India, and Russia is on a gold-buying spree. Iran is turning to gold to revive its sanction-battered economy and opened a new gold plant to double production."
20141116,"Gold imports in India surged significantly in October, leading to a wider trade deficit. The Reserve Bank of India is in talks with the government to consider increasing gold import curbs.
  Additionally, a new gold processing plant opened in Iran, and a gold miner in Vietnam was caught importing false cyanide. Osisko Gold Royalties acquired Virginia Mines to create a leading gold royalty business."
20141117,"Gold imports in India surged significantly in October, leading to a wider trade deficit. The Reserve Bank of India is in talks with the government to consider increasing gold import curbs.
  Additionally, a new gold processing plant opened in Iran, and a gold miner in Vietnam was caught importing false cyanide. Osisko Gold Royalties acquired Virginia Mines to create a leading gold royalty business."
20141118,"Reports indicated that AngloGold Ashanti refuted claims of closing its Obuasi mine. India is likely to face more curbs on gold imports. There is also concerns over fresh curbs on gold imports which resulted in decline of jewellery firms.
"
20141119,"Reports indicated that AngloGold Ashanti refuted claims of closing its Obuasi mine. India is likely to face more curbs on gold imports. There is also concerns over fresh curbs on gold imports which resulted in decline of jewellery firms.
"
20141120,"Swiss gold exports to China and India saw a surge in October. Goldman Sachs is facing scrutiny from a Senate investigation regarding commodity price manipulation, and the company fired bankers for leaking confidential information. Additionally, the Dutch Central Bank has repatriated a significant portion of its gold reserves from the New York Fed.
"
20141121,"Swiss gold exports to China and India saw a surge in October. Goldman Sachs is facing scrutiny from a Senate investigation regarding commodity price manipulation, and the company fired bankers for leaking confidential information. Additionally, the Dutch Central Bank has repatriated a significant portion of its gold reserves from the New York Fed.
"
20141122,"Several articles discuss the buying and selling of gold by central banks, with Russia's central bank's gold purchases being a key point of discussion.
Additionally, there are reports about gold smuggling and seizure of gold.
There is also news about a gold deposit scheme being relaunched and a Swiss referendum on central banks' gold holdings."
20141123,"Several articles discuss the buying and selling of gold by central banks, with Russia's central bank's gold purchases being a key point of discussion.
Additionally, there are reports about gold smuggling and seizure of gold.
There is also news about a gold deposit scheme being relaunched and a Swiss referendum on central banks' gold holdings."
20141124,"Multiple reports indicate gold smuggling attempts in India, with seizures at airports and hidden in various places.
Switzerland's gold imports saw a tumble in October 2014.
Gold prices remained steady as weak U.S. data was awaited and some analysts believe that Chinese and Russian demand provide reasons to be bullish on gold."
20141125,"Multiple reports indicate gold smuggling attempts in India, with seizures at airports and hidden in various places.
Switzerland's gold imports saw a tumble in October 2014.
Gold prices remained steady as weak U.S. data was awaited and some analysts believe that Chinese and Russian demand provide reasons to be bullish on gold."
20141126,"Gold imports in September rose. Mumbai gold premiums slipped, but November imports could exceed 100 tonnes again. The Swiss are voting on proposals regarding gold hoard and immigrants."
20141127,"Gold imports in September rose. Mumbai gold premiums slipped, but November imports could exceed 100 tonnes again. The Swiss are voting on proposals regarding gold hoard and immigrants."
20141128,"India removed the 80/20 rule on gold imports, which is expected to lower gold prices. Swiss voters are deciding on a referendum that would require the Swiss National Bank to hold 20% of its assets in gold. Illegal gold mining in the Peruvian Amazon is causing ecological devastation.
"
20141129,"India removed the 80/20 rule on gold imports, which is expected to lower gold prices. Swiss voters are deciding on a referendum that would require the Swiss National Bank to hold 20% of its assets in gold. Illegal gold mining in the Peruvian Amazon is causing ecological devastation.
"
20141130,"Swiss voters rejected a proposal for the central bank to increase gold reserves, leading to a fall in gold and silver prices. India eased its gold import rules in a surprise move. Additionally, a crackdown on illegal gold mining in Peru has led to new smuggling routes.
"
20141201,"Swiss voters rejected a proposal for the central bank to increase gold reserves, leading to a fall in gold and silver prices. India eased its gold import rules in a surprise move. Additionally, a crackdown on illegal gold mining in Peru has led to new smuggling routes.
"
20141202,"Gold prices experienced moderate gains due to short covering, bargain hunting, and technical buying. Several companies are involved in gold mining projects, including exploration, drilling, and acquisition of new sites. Illegal gold mining continues to be a problem, causing environmental damage and leading to arrests."
20141203,"Gold prices experienced moderate gains due to short covering, bargain hunting, and technical buying. Several companies are involved in gold mining projects, including exploration, drilling, and acquisition of new sites. Illegal gold mining continues to be a problem, causing environmental damage and leading to arrests."
20141204,"Customs officials seized 1.033 kg of gold from an air passenger at Mangalore airport. China is considering scaling back restrictions on gold imports. Gold is trading around $1,200, awaiting the U.S. jobs report."
20141205,"Customs officials seized 1.033 kg of gold from an air passenger at Mangalore airport. China is considering scaling back restrictions on gold imports. Gold is trading around $1,200, awaiting the U.S. jobs report."
20141206,"Multiple incidents of gold smuggling and seizures occurred at airports in different countries, including Bangladesh and India, with individuals attempting to conceal gold in various ways, such as in their rectum. In Burkina Faso, two Europeans were arrested for illegal gold exports. Gold miner St Barbara pleads for help to avoid dam disaster in Solomon Islands."
20141207,"Multiple incidents of gold smuggling and seizures occurred at airports in different countries, including Bangladesh and India, with individuals attempting to conceal gold in various ways, such as in their rectum. In Burkina Faso, two Europeans were arrested for illegal gold exports. Gold miner St Barbara pleads for help to avoid dam disaster in Solomon Islands."
20141208,"Several incidents of gold smuggling and seizures were reported in different parts of the world, including arrests at airports in Delhi and Chennai for smuggling gold biscuits. A Chinese military officer was accused of using cars filled with gold bars as bribes in a $5 billion corruption case, while regulators rejected a challenge to a gold mine. Despite these issues, a money manager predicted that gold prices would rise to $5,000.
"
20141209,"Several incidents of gold smuggling and seizures were reported in different parts of the world, including arrests at airports in Delhi and Chennai for smuggling gold biscuits. A Chinese military officer was accused of using cars filled with gold bars as bribes in a $5 billion corruption case, while regulators rejected a challenge to a gold mine. Despite these issues, a money manager predicted that gold prices would rise to $5,000.
"
20141210,"Gold was seized at Dhaka airport and authorities are claiming that gold smugglers are adopting new methods. Yamana Gold is set to spin out and sell some noncore Brazilian assets. Asian economic data is fragile, but gold and oil bounced."
20141211,"Gold was seized at Dhaka airport and authorities are claiming that gold smugglers are adopting new methods. Yamana Gold is set to spin out and sell some noncore Brazilian assets. Asian economic data is fragile, but gold and oil bounced."
20141212,Gold prices remained near steady as prices continue to consolidate. Austria considers repatriating its physical gold. Customs seizes 4.5 kgs gold at Dhaka airport.
20141213,Gold prices remained near steady as prices continue to consolidate. Austria considers repatriating its physical gold. Customs seizes 4.5 kgs gold at Dhaka airport.
20141214,"Swiss gold exports to India are nearing Rs 1 trillion in 2014, and gold imports in November surged over sixfold. Goldman Sachs is planning smart beta hedge fund-like ETFs, while Harmony Gold and Newcrest will spend $2.3 billion on Golpu feasibility. A Namibian mine has poured its first gold ahead of schedule.
"
20141215,"Swiss gold exports to India are nearing Rs 1 trillion in 2014, and gold imports in November surged over sixfold. Goldman Sachs is planning smart beta hedge fund-like ETFs, while Harmony Gold and Newcrest will spend $2.3 billion on Golpu feasibility. A Namibian mine has poured its first gold ahead of schedule.
"
20141216, Traders are betting that Russia's next move will be to sell gold. India turns out to be the leading destination of Swiss gold exports. Coeur Mining to acquire Paramount Gold and Silver for $146 million.
20141217, Traders are betting that Russia's next move will be to sell gold. India turns out to be the leading destination of Swiss gold exports. Coeur Mining to acquire Paramount Gold and Silver for $146 million.
20141218,"Swiss gold exports to China fell in November.
Angola anticipates gold output to commence in 2017 as part of a strategy to reduce reliance on oil.
Barrick Gold is suspending copper mine operations due to royalty rate hikes."
20141219,"Swiss gold exports to China fell in November.
Angola anticipates gold output to commence in 2017 as part of a strategy to reduce reliance on oil.
Barrick Gold is suspending copper mine operations due to royalty rate hikes."
20141220,"Several gold mining companies, including Lake Shore Gold, Caza Gold, Timmins Gold, and Alacer Gold, are making strategic moves such as reducing financial risk, securing financing, purchasing projects, and increasing production capacity. A massive gold mine in British Columbia received environmental approval, while in Serbia, ancient gold rivers continue to offer hope. Additionally, gold coins and bars have been found in unexpected places like Salvation Army kettles, and smugglers have been caught attempting to transport gold illegally."
20141221,"Several gold mining companies, including Lake Shore Gold, Caza Gold, Timmins Gold, and Alacer Gold, are making strategic moves such as reducing financial risk, securing financing, purchasing projects, and increasing production capacity. A massive gold mine in British Columbia received environmental approval, while in Serbia, ancient gold rivers continue to offer hope. Additionally, gold coins and bars have been found in unexpected places like Salvation Army kettles, and smugglers have been caught attempting to transport gold illegally."
20141222,"Two Europeans were arrested in Burkina Faso for illegal gold exports, while in Bangladesh, 4.2 kg of gold was seized at Dhaka airport. Goldman Sachs sold its metal storage unit, and a Ukrainian bank discovered gold bars had been replaced with painted lead bricks, leading to a criminal probe. Despite technical selling, gold prices remained steady as bargain hunters entered the market, and experts predicted gold stocks would be profitable in 2015."
20141223,"Two Europeans were arrested in Burkina Faso for illegal gold exports, while in Bangladesh, 4.2 kg of gold was seized at Dhaka airport. Goldman Sachs sold its metal storage unit, and a Ukrainian bank discovered gold bars had been replaced with painted lead bricks, leading to a criminal probe. Despite technical selling, gold prices remained steady as bargain hunters entered the market, and experts predicted gold stocks would be profitable in 2015."
20141224,"Several incidents of gold smuggling were reported, with authorities in different countries seizing gold bars and arresting suspected smugglers. In a separate event, a B2Gold employee was killed at a mining operation in the Philippines. Additionally, fake or replica gold bars were found in Salvation Army kettles in Michigan."
20141225,"Several incidents of gold smuggling were reported, with authorities in different countries seizing gold bars and arresting suspected smugglers. In a separate event, a B2Gold employee was killed at a mining operation in the Philippines. Additionally, fake or replica gold bars were found in Salvation Army kettles in Michigan."
20141226,"Recent news indicates a slight post-holiday gain in gold prices. Meanwhile, customs authorities in Bangladesh have seized a significant quantity of illicit gold, and a lawyer in Tamil Nadu was apprehended for a gold heist. Additionally, the German central bank is repatriating some of its gold reserves.
"
20141227,"Recent news indicates a slight post-holiday gain in gold prices. Meanwhile, customs authorities in Bangladesh have seized a significant quantity of illicit gold, and a lawyer in Tamil Nadu was apprehended for a gold heist. Additionally, the German central bank is repatriating some of its gold reserves.
"
20141228,China's net gold imports from Hong Kong climbed to a 9-month high in November. Franco Nevada bought Eagle and Lynx gold royalties for $7 million. Gold edged lower as markets digest Greek vote.
20141229,China's net gold imports from Hong Kong climbed to a 9-month high in November. Franco Nevada bought Eagle and Lynx gold royalties for $7 million. Gold edged lower as markets digest Greek vote.
20141230,Asian investors are waiting for higher gold prices in 2015 before increasing their purchases. Yen holds rebound with gold after S&P 500 slips from peak. Roxgold loses Credit Suisse in debt financing deal.
20141231,Asian investors are waiting for higher gold prices in 2015 before increasing their purchases. Yen holds rebound with gold after S&P 500 slips from peak. Roxgold loses Credit Suisse in debt financing deal.
20150101,"China's large gold imports are providing solid support to gold prices. In Coimbatore, India, authorities seized a significant amount of gold at the airport, with the biggest haul marking 5 kg of gold. Credit Suisse has withdrawn from a debt financing deal with Roxgold, requiring the company to seek a new lender."
20150102,"China's large gold imports are providing solid support to gold prices. In Coimbatore, India, authorities seized a significant amount of gold at the airport, with the biggest haul marking 5 kg of gold. Credit Suisse has withdrawn from a debt financing deal with Roxgold, requiring the company to seek a new lender."
20150103,"Gold smuggling attempts were reported in India, with seizures at airports and concerns about the lack of decline in such activities. Indian Prime Minister advised citizens to invest money in banks instead of buying gold. Additionally, there were reports of gold being seized from air passengers and a DB official being held for gold robbery.
"
20150104,"Gold smuggling attempts were reported in India, with seizures at airports and concerns about the lack of decline in such activities. Indian Prime Minister advised citizens to invest money in banks instead of buying gold. Additionally, there were reports of gold being seized from air passengers and a DB official being held for gold robbery.
"
20150105,"Indian expats are buying links in a world record gold chain, and Dubai is celebrating a new world record with a 5km long handmade gold chain, as 60% of Dubai Celebration Chain is sold out and gold sales soar in the emirate. China is searching for gold and other metals in the Indian Ocean, while the government is working on a plan to import gold without hurting the trade balance. Spot gold holds steady above $1200 on Comex, and gold advances as flight to safety spurs best run since October, as gold price rises to $1209.71 an ounce."
20150106,"Indian expats are buying links in a world record gold chain, and Dubai is celebrating a new world record with a 5km long handmade gold chain, as 60% of Dubai Celebration Chain is sold out and gold sales soar in the emirate. China is searching for gold and other metals in the Indian Ocean, while the government is working on a plan to import gold without hurting the trade balance. Spot gold holds steady above $1200 on Comex, and gold advances as flight to safety spurs best run since October, as gold price rises to $1209.71 an ounce."
20150107,"Several gold mining projects are moving forward with TBEA planning to develop a gold deposit in Tajikistan, and Havilah striking a deal to build the Portia gold mine. India is not planning further curbs on gold imports. Uncertainty over Greek politics has caused gold prices to hit $1,200."
20150108,"Several gold mining projects are moving forward with TBEA planning to develop a gold deposit in Tajikistan, and Havilah striking a deal to build the Portia gold mine. India is not planning further curbs on gold imports. Uncertainty over Greek politics has caused gold prices to hit $1,200."
20150109,"Gold is expected to rise due to geopolitical tensions in Europe and increased demand from China. In other news, a man was arrested at Dhaka airport for attempting to smuggle 1.15 kg of gold. Also, gold was discovered hidden in an airplane toilet, leading to the arrest of four individuals."
20150110,"Gold is expected to rise due to geopolitical tensions in Europe and increased demand from China. In other news, a man was arrested at Dhaka airport for attempting to smuggle 1.15 kg of gold. Also, gold was discovered hidden in an airplane toilet, leading to the arrest of four individuals."
20150111,"The provided URLs discuss various aspects of the Golden Globe Awards in 2015, including winners like ""Boyhood"" and Eddie Redmayne, fashion choices, and tributes to the Charlie Hebdo victims. The event also featured jokes about the Sony hack and Bill Cosby, as well as political statements and moments. Additionally, some articles mention Goldman Sachs' involvement in advising on financial matters and their outlook on oil prices, which indirectly impacted the gold market.
"
20150112,"The provided URLs discuss various aspects of the Golden Globe Awards in 2015, including winners like ""Boyhood"" and Eddie Redmayne, fashion choices, and tributes to the Charlie Hebdo victims. The event also featured jokes about the Sony hack and Bill Cosby, as well as political statements and moments. Additionally, some articles mention Goldman Sachs' involvement in advising on financial matters and their outlook on oil prices, which indirectly impacted the gold market.
"
20150113,"Roxgold is projected to make over $70 million next year. A new gold rush in Bassa is proving risky, with deaths and outlaw activities overshadowing the find. Turkish gold import plunges 57 percent in 2014."
20150114,"Roxgold is projected to make over $70 million next year. A new gold rush in Bassa is proving risky, with deaths and outlaw activities overshadowing the find. Turkish gold import plunges 57 percent in 2014."
20150115,"Gold prices are up 5% in January, continuing a run.
However, Turkish gold import hits 57% low in 2014 despite stunning YOY rise.
Meanwhile, a Turkish court issues EIA injunction against Alamos Gold's Agi Dagi project."
20150116,"Gold prices are up 5% in January, continuing a run.
However, Turkish gold import hits 57% low in 2014 despite stunning YOY rise.
Meanwhile, a Turkish court issues EIA injunction against Alamos Gold's Agi Dagi project."
20150117,"Based on the provided links, here's a summary of gold-related news:

Gold prices are trading near a 4-month high due to safe-haven demand, while China is experiencing a boom in gold demand, draining global inventories.
There have been multiple incidents of gold smuggling and seizure in India and Bangladesh, and a family in Porur was robbed of 1.2 kg of gold.
Aureus Mining is committed to building its first gold mine in Liberia, while a gold mine ownership wrangle is occurring."
20150118,"Based on the provided links, here's a summary of gold-related news:

Gold prices are trading near a 4-month high due to safe-haven demand, while China is experiencing a boom in gold demand, draining global inventories.
There have been multiple incidents of gold smuggling and seizure in India and Bangladesh, and a family in Porur was robbed of 1.2 kg of gold.
Aureus Mining is committed to building its first gold mine in Liberia, while a gold mine ownership wrangle is occurring."
20150119,"Gold prices are holding near a four-month high due to safe-haven demand and fund inflows. Goldcorp is set to acquire Probe Mines for $440 million, expanding its Porcupine district. Germany continues to repatriate its gold reserves, with 120 tonnes being moved from Paris and New York.
"
20150120,"Gold prices are holding near a four-month high due to safe-haven demand and fund inflows. Goldcorp is set to acquire Probe Mines for $440 million, expanding its Porcupine district. Germany continues to repatriate its gold reserves, with 120 tonnes being moved from Paris and New York.
"
20150121,"Gold prices skyrocketed above $1,300 per ounce, and some countries are racing to repatriate their gold, which reveals concern over impending financial crisis. Additionally, a Colombian gold CEO was arrested for involvement in a $970 million laundering case, and 68 kg of gold was seized from an Air India cabin crew. Meanwhile, Allied Nevada increases gold sales 19 percent annually, and a rare California gold nugget sells for $400,000."
20150122,"Gold prices skyrocketed above $1,300 per ounce, and some countries are racing to repatriate their gold, which reveals concern over impending financial crisis. Additionally, a Colombian gold CEO was arrested for involvement in a $970 million laundering case, and 68 kg of gold was seized from an Air India cabin crew. Meanwhile, Allied Nevada increases gold sales 19 percent annually, and a rare California gold nugget sells for $400,000."
20150123,"Based on the provided links, here's a summary of what's happening in the gold market:

1.  The ECB's QE boosts the Australian dollar/Euro exchange rate and gold prices.
2.  Goldman Sachs joins other banks in cutting the outlook for iron ore due to a global glut.
3.  Indian air travelers are being detained for gold smuggling, and authorities are invoking COFEPOSA against gold smugglers.
"
20150124,"Based on the provided links, here's a summary of what's happening in the gold market:

1.  The ECB's QE boosts the Australian dollar/Euro exchange rate and gold prices.
2.  Goldman Sachs joins other banks in cutting the outlook for iron ore due to a global glut.
3.  Indian air travelers are being detained for gold smuggling, and authorities are invoking COFEPOSA against gold smugglers.
"
20150125,"Gold prices experienced a retreat, reaching their lowest level in a week, ahead of the Federal Reserve meeting. Swiss gold exports to India have surpassed Rs 1.2 lakh crore. A gold rush in South America is causing deforestation in the tropics."
20150126,"Gold prices experienced a retreat, reaching their lowest level in a week, ahead of the Federal Reserve meeting. Swiss gold exports to India have surpassed Rs 1.2 lakh crore. A gold rush in South America is causing deforestation in the tropics."
20150127,"Swiss gold exports to India remain strong, while China's gold imports from Hong Kong decreased in 2014. Several companies are starting gold mining operations in Nigeria, and Zimbabwe is seeking foreign investment in its gold mines. A treasure hunter who discovered a sunken ship with millions in gold bars was captured after being on the run for two years."
20150128,"Swiss gold exports to India remain strong, while China's gold imports from Hong Kong decreased in 2014. Several companies are starting gold mining operations in Nigeria, and Zimbabwe is seeking foreign investment in its gold mines. A treasure hunter who discovered a sunken ship with millions in gold bars was captured after being on the run for two years."
20150129,India has overtaken China as the world's leading gold consumer. Gold prices fell to a one-week low after upbeat jobless claims data. A treasure hunter who found a ship of gold was arrested.
20150130,India has overtaken China as the world's leading gold consumer. Gold prices fell to a one-week low after upbeat jobless claims data. A treasure hunter who found a ship of gold was arrested.
20150131,"Switzerland's gold exports to India reached 17.1 billion francs in 2014.
"
20150201,"Switzerland's gold exports to India reached 17.1 billion francs in 2014.
"
20150202,"Gold prices drifted lower after experiencing the biggest monthly rise in three years, while Goldcorp's founder and CEO believes gold is positioned for a comeback. In Bangladesh, authorities seized 60kg of gold from Dhaka airport, and another gold haul hinted at the involvement of Biman staff. Reservoir Minerals reported the discovery of gold mineralization at the Konjsko project, and Randgold Resources is looking to expand its operations."
20150203,"Gold prices drifted lower after experiencing the biggest monthly rise in three years, while Goldcorp's founder and CEO believes gold is positioned for a comeback. In Bangladesh, authorities seized 60kg of gold from Dhaka airport, and another gold haul hinted at the involvement of Biman staff. Reservoir Minerals reported the discovery of gold mineralization at the Konjsko project, and Randgold Resources is looking to expand its operations."
20150204,"Several gold smuggling attempts were reported in different countries, with authorities seizing gold at airports and arresting individuals involved. Russia increased its gold reserves by stashing 55 tonnes of gold in Switzerland. Meanwhile, multiple companies are exploring and developing gold mining projects in various locations.
"
20150205,"Several gold smuggling attempts were reported in different countries, with authorities seizing gold at airports and arresting individuals involved. Russia increased its gold reserves by stashing 55 tonnes of gold in Switzerland. Meanwhile, multiple companies are exploring and developing gold mining projects in various locations.
"
20150206,"Chinese gold production increased to 452 tonnes in 2014, and a Chinese herder discovered a 17-pound gold nugget valued at $250,000.
Four major Swiss refineries handle 70% of the world's gold, with Russia storing 55 tons of gold in Switzerland.
Union violence halted work at a South African gold mine, while mining companies in Ghana may sell gold mines due to power shortages.
"
20150207,"Chinese gold production increased to 452 tonnes in 2014, and a Chinese herder discovered a 17-pound gold nugget valued at $250,000.
Four major Swiss refineries handle 70% of the world's gold, with Russia storing 55 tons of gold in Switzerland.
Union violence halted work at a South African gold mine, while mining companies in Ghana may sell gold mines due to power shortages.
"
20150208,Gold prices advanced as investors assessed the situations in Ukraine and Greece after jobs data was released. South Korea seizes illicit gold and arrests Taiwanese smugglers. A company is moving ahead with a plan to mine 4 million ounces of gold in central Idaho.
20150209,Gold prices advanced as investors assessed the situations in Ukraine and Greece after jobs data was released. South Korea seizes illicit gold and arrests Taiwanese smugglers. A company is moving ahead with a plan to mine 4 million ounces of gold in central Idaho.
20150210,"Gold prices are gathering momentum again amid concerns over Greece and its potential exit from the Eurozone. Several companies are actively exploring and developing gold mining projects in various regions, including Nicaragua and French Guiana. Illegal gold mining in Colombia is causing displacement of villagers due to rebel activity.
"
20150211,"Gold prices are gathering momentum again amid concerns over Greece and its potential exit from the Eurozone. Several companies are actively exploring and developing gold mining projects in various regions, including Nicaragua and French Guiana. Illegal gold mining in Colombia is causing displacement of villagers due to rebel activity.
"
20150212,"India has regained its position as the world's leading gold consumer, surpassing China, while global gold demand experienced a slight dip. Authorities have seized smuggled gold at airports, and investigations are underway regarding missing gold from a temple. Gold producers are actively seeking cheap assets, and a mining firm has been recognized for its success.
"
20150213,"India has regained its position as the world's leading gold consumer, surpassing China, while global gold demand experienced a slight dip. Authorities have seized smuggled gold at airports, and investigations are underway regarding missing gold from a temple. Gold producers are actively seeking cheap assets, and a mining firm has been recognized for its success.
"
20150214,266 kg of gold went missing from Sree Padmanabhaswamy Temple. Gold imports see a surge of 8.13 percent Y-o-Y to $1.55 billion in January. Gold is seeing a lift due to uncertainty in Greece.
20150215,266 kg of gold went missing from Sree Padmanabhaswamy Temple. Gold imports see a surge of 8.13 percent Y-o-Y to $1.55 billion in January. Gold is seeing a lift due to uncertainty in Greece.
20150216,"Gold prices experienced gains due to uncertainty surrounding Greek talks but later declined to a five-week low as China's demand waned. Efforts to combat gold smuggling continued, with revenue boards and customs officials seizing gold from smugglers at airports and ports. Additionally, a significant trove of ancient gold coins was discovered off the coast of Israel, while some companies like Roxgold and Mandalay Resources announced financing updates and increased gold reserves, respectively.
"
20150217,"Gold prices experienced gains due to uncertainty surrounding Greek talks but later declined to a five-week low as China's demand waned. Efforts to combat gold smuggling continued, with revenue boards and customs officials seizing gold from smugglers at airports and ports. Additionally, a significant trove of ancient gold coins was discovered off the coast of Israel, while some companies like Roxgold and Mandalay Resources announced financing updates and increased gold reserves, respectively.
"
20150218,"Yamana Gold shares went down because of analyst downgrade. A gold trader was cheated out of a large sum of money. Divers discovered a trove of gold coins off the Israeli coast, and Roxgold provides financing update for the Yaramoko Gold Project."
20150219,"Yamana Gold shares went down because of analyst downgrade. A gold trader was cheated out of a large sum of money. Divers discovered a trove of gold coins off the Israeli coast, and Roxgold provides financing update for the Yaramoko Gold Project."
