date,text
20180117,"Several companies are reporting positive results in gold exploration and production, including Ashanti Gold with new gold zones identified in Ghana, Altamira Gold reporting trenching results at their Cajueiro Project in Brazil, Roxgold producing 126,990 gold ounces in 2017, and Sparton Resources beginning a drill program on a Quebec gold property.
However, Barrick Gold faces regulatory challenges as its Pascua-Lama project in Chile is ordered to be closed.
In other news, a former assistant to a Goldman Sachs executive was arrested for stealing millions worth of wine, and drug cartels are reportedly smuggling billions in gold into Miami."
20180118,"Several companies are reporting positive results in gold exploration and production, including Ashanti Gold with new gold zones identified in Ghana, Altamira Gold reporting trenching results at their Cajueiro Project in Brazil, Roxgold producing 126,990 gold ounces in 2017, and Sparton Resources beginning a drill program on a Quebec gold property.
However, Barrick Gold faces regulatory challenges as its Pascua-Lama project in Chile is ordered to be closed.
In other news, a former assistant to a Goldman Sachs executive was arrested for stealing millions worth of wine, and drug cartels are reportedly smuggling billions in gold into Miami."
20180119,"Here's a summary of the gold market and related news based on the provided URLs:

1.  Several articles discuss instances of gold smuggling and theft, including the seizure of gold biscuits from a passenger and a maid arrested for stealing gold.
2.  There are reports on gold mining activities, including new gold zones discovered by Ashanti Gold in Ghana, Barkerville Gold Mines fined for environmental abuses, and updates from Guyana Goldfields and other mining companies.
3.  Some articles indicate renewed interest in gold as stocks keep rallying, with Turkish gold imports hitting a record high in 2017, while others focus on financial aspects like analyst ratings for gold-related companies."
20180120,"Here's a summary of the gold market and related news based on the provided URLs:

1.  Several articles discuss instances of gold smuggling and theft, including the seizure of gold biscuits from a passenger and a maid arrested for stealing gold.
2.  There are reports on gold mining activities, including new gold zones discovered by Ashanti Gold in Ghana, Barkerville Gold Mines fined for environmental abuses, and updates from Guyana Goldfields and other mining companies.
3.  Some articles indicate renewed interest in gold as stocks keep rallying, with Turkish gold imports hitting a record high in 2017, while others focus on financial aspects like analyst ratings for gold-related companies."
20180121,"Sprott sees renewed interest in gold as stocks keep rallying. The Central Bank of Russia added a record amount of gold to its reserves in 2017. Gold futures experienced a slight gain due to global cues, while over $540,000 worth of gold was seized at an airport in Kochi and $90,000 worth of gold was seized at Chennai Airport.
"
20180122,"Sprott sees renewed interest in gold as stocks keep rallying. The Central Bank of Russia added a record amount of gold to its reserves in 2017. Gold futures experienced a slight gain due to global cues, while over $540,000 worth of gold was seized at an airport in Kochi and $90,000 worth of gold was seized at Chennai Airport.
"
20180123,"Several companies like Golden Predator Mining and Lundin Gold are undertaking financing activities, including proposed overnight marketed financing and securing credit approval for debt facilities. Goldquest Mining received approval for an exploitation permit for the Romero Project. Meanwhile, in India, customs officials seized gold worth lakhs in separate incidents at airports, and a Chinese national was also held with gold bars at Delhi airport."
20180124,"Several companies like Golden Predator Mining and Lundin Gold are undertaking financing activities, including proposed overnight marketed financing and securing credit approval for debt facilities. Goldquest Mining received approval for an exploitation permit for the Romero Project. Meanwhile, in India, customs officials seized gold worth lakhs in separate incidents at airports, and a Chinese national was also held with gold bars at Delhi airport."
20180125,Yamana Gold and Leagold have made an offer to acquire Brio Gold. IAMGOLD is consolidating a new gold district anchored by Rosebel. NASA's GOLD mission continues despite launch anomaly to study Earth's boundary with space.
20180126,Yamana Gold and Leagold have made an offer to acquire Brio Gold. IAMGOLD is consolidating a new gold district anchored by Rosebel. NASA's GOLD mission continues despite launch anomaly to study Earth's boundary with space.
20180127,"Several articles discuss gold-related topics, including trade talks between Latin American countries and the Gold Coast, the seizure of gold at airports, and the potential for Ethiopia to have untapped gold deposits. Additionally, there are mentions of a Turkish gold businessman suing a savings deposit bank and discussions about Barrick Gold's Pascua-Lama project facing difficulties. Some articles also reference the use of gold in art and design, such as a golden toilet offered to the Trumps and new porcelain tableware with 24-carat gold veins."
20180128,"Several articles discuss gold-related topics, including trade talks between Latin American countries and the Gold Coast, the seizure of gold at airports, and the potential for Ethiopia to have untapped gold deposits. Additionally, there are mentions of a Turkish gold businessman suing a savings deposit bank and discussions about Barrick Gold's Pascua-Lama project facing difficulties. Some articles also reference the use of gold in art and design, such as a golden toilet offered to the Trumps and new porcelain tableware with 24-carat gold veins."
20180129,Two men were arrested in connection with the 2010 theft of a gold bar from a Florida museum. Indian gold demand is waning as jewelers anticipate import tax cuts in the budget. Recent drilling at Cachimbo returned high grading gold.
20180130,Two men were arrested in connection with the 2010 theft of a gold bar from a Florida museum. Indian gold demand is waning as jewelers anticipate import tax cuts in the budget. Recent drilling at Cachimbo returned high grading gold.
20180131,"Two men were arrested for the theft of a $550,000 17th-century gold bar. Minera Alamos and Corex Gold are merging to create a leading Mexican gold company. Traders are positive about the gold sector due to the budget policy.
"
20180201,"Two men were arrested for the theft of a $550,000 17th-century gold bar. Minera Alamos and Corex Gold are merging to create a leading Mexican gold company. Traders are positive about the gold sector due to the budget policy.
"
20180202,"Drilling update by De Grey Mining confirms high-grade gold lodes at Toweranna. Meanwhile, approximately 950 gold miners were trapped underground in South Africa due to a power outage, but were later rescued. Goldsource expands strategic Guyana landholdings and appoints exec chair."
20180203,"Drilling update by De Grey Mining confirms high-grade gold lodes at Toweranna. Meanwhile, approximately 950 gold miners were trapped underground in South Africa due to a power outage, but were later rescued. Goldsource expands strategic Guyana landholdings and appoints exec chair."
20180204,"Here's a summary of the gold market and related news based on the provided links:

Several reports discuss gold smuggling incidents in India and Bangladesh, with authorities seizing gold bars and arresting individuals involved. Guyana Goldfields is moving forward with underground mining operations and reporting positive drilling results. Randgold Resources achieved record production and reduced costs, while also addressing concerns about the mining code in the Democratic Republic of Congo."
20180205,"Here's a summary of the gold market and related news based on the provided links:

Several reports discuss gold smuggling incidents in India and Bangladesh, with authorities seizing gold bars and arresting individuals involved. Guyana Goldfields is moving forward with underground mining operations and reporting positive drilling results. Randgold Resources achieved record production and reduced costs, while also addressing concerns about the mining code in the Democratic Republic of Congo."
20180206,"Gold imports in India fell to a 17-month low in January. Randgold is opposing the DRC mining code and threatening to sue Congo.
Also, exploration and development projects are underway for Kingston Resources, Bligh Resources, Roman Kings, Gran Colombia Gold Corp, Guyana Goldfields, Evrim Resources, and Algold Resources. 
Some companies like Hecla Mining report record reserves in silver, gold, and lead."
20180207,"Gold imports in India fell to a 17-month low in January. Randgold is opposing the DRC mining code and threatening to sue Congo.
Also, exploration and development projects are underway for Kingston Resources, Bligh Resources, Roman Kings, Gran Colombia Gold Corp, Guyana Goldfields, Evrim Resources, and Algold Resources. 
Some companies like Hecla Mining report record reserves in silver, gold, and lead."
20180208,"Two individuals were apprehended for attempting to smuggle gold biscuits worth Rs 20 million. Customs officials at Dhaka airport seized 6kg of gold and detained two people and  at Shahjalal, 2 were held with 31 gold bars. A woman was nabbed at Bia Customs with four pieces of gold.
"
20180209,"Two individuals were apprehended for attempting to smuggle gold biscuits worth Rs 20 million. Customs officials at Dhaka airport seized 6kg of gold and detained two people and  at Shahjalal, 2 were held with 31 gold bars. A woman was nabbed at Bia Customs with four pieces of gold.
"
20180210,"Multiple reports indicate that customs officials in India seized gold worth millions of rupees from travelers at airports in Trichy and Mangalore, while a man was arrested in Kerala in connection with a gold theft case. Elsewhere, troops stormed an illegal gold mine in Venezuela, resulting in multiple fatalities. Guyana Goldstrike announced significant gold ounces at its Marudi Gold Project."
20180211,"Multiple reports indicate that customs officials in India seized gold worth millions of rupees from travelers at airports in Trichy and Mangalore, while a man was arrested in Kerala in connection with a gold theft case. Elsewhere, troops stormed an illegal gold mine in Venezuela, resulting in multiple fatalities. Guyana Goldstrike announced significant gold ounces at its Marudi Gold Project."
20180212,"Bluebird Merchant Ventures is expanding its operations by acquiring a second gold and silver mine in South Korea. Iceland is experiencing a new ""gold rush"" due to the increasing energy demands of Bitcoin mining. A Kenyan Airways staffer was apprehended in Mumbai for smuggling a significant amount of gold."
20180213,"Bluebird Merchant Ventures is expanding its operations by acquiring a second gold and silver mine in South Korea. Iceland is experiencing a new ""gold rush"" due to the increasing energy demands of Bitcoin mining. A Kenyan Airways staffer was apprehended in Mumbai for smuggling a significant amount of gold."
20180214,"IAMGold experiences a notable year-over-year surge in reserves, marking a substantial increase in both reserves and measured/indicated resources. Additionally, Thunderstruck Resources announces the discovery of widespread gold mineralization at the Liwa Creek Prospect, with significant gold samples found in the outcrop. Separately, a gold trading firm secures a Dubai license to trade cryptocurrencies, signaling a convergence of traditional and digital assets in the financial market."
20180215,"IAMGold experiences a notable year-over-year surge in reserves, marking a substantial increase in both reserves and measured/indicated resources. Additionally, Thunderstruck Resources announces the discovery of widespread gold mineralization at the Liwa Creek Prospect, with significant gold samples found in the outcrop. Separately, a gold trading firm secures a Dubai license to trade cryptocurrencies, signaling a convergence of traditional and digital assets in the financial market."
20180216,"Multiple sources report on gold-related activities, including McEwen Mining's positive feasibility study for its Gold Bar Mine in Nevada and Yamana Gold declaring its first-quarter dividend. There are also reports of gold smuggling attempts in India, with authorities seizing gold biscuits in Guwahati and gold worth a significant amount at Rajiv Gandhi International Airport. Additionally, there's news about Burkina Faso expecting record gold production in 2018.
"
20180217,"Multiple sources report on gold-related activities, including McEwen Mining's positive feasibility study for its Gold Bar Mine in Nevada and Yamana Gold declaring its first-quarter dividend. There are also reports of gold smuggling attempts in India, with authorities seizing gold biscuits in Guwahati and gold worth a significant amount at Rajiv Gandhi International Airport. Additionally, there's news about Burkina Faso expecting record gold production in 2018.
"
20180218,"Several articles discuss events affecting gold markets and companies, including Glencore and Randgold forming a group to challenge Congo's law changes, a UK company surveying for gold in Kakamega, and a new shaft extending the EU's largest gold mine. Other articles mention gold smuggling incidents at airports in India and Tripura, and a Cuban accused of a gold heist. Additionally, analysts are evaluating Guyana Goldfields Inc., and a company has begun exploratory drilling for gold in South Dakota."
20180219,"Several articles discuss events affecting gold markets and companies, including Glencore and Randgold forming a group to challenge Congo's law changes, a UK company surveying for gold in Kakamega, and a new shaft extending the EU's largest gold mine. Other articles mention gold smuggling incidents at airports in India and Tripura, and a Cuban accused of a gold heist. Additionally, analysts are evaluating Guyana Goldfields Inc., and a company has begun exploratory drilling for gold in South Dakota."
20180220,"- Several companies are exploring and developing gold mining projects in Guyana, South America, and other regions, with some reporting promising results from drill assays and metallurgical testing.
- Customs officials in Kenya seized gold worth millions of dollars from individuals arriving at or departing from airports, indicating ongoing efforts to combat gold smuggling.
- Canadian Prime Minister Justin Trudeau visited the Golden Temple in Amritsar, India, where he and his family participated in prayers and performed ""sewa,"" while also addressing concerns about Sikh separatism."
20180221,"- Several companies are exploring and developing gold mining projects in Guyana, South America, and other regions, with some reporting promising results from drill assays and metallurgical testing.
- Customs officials in Kenya seized gold worth millions of dollars from individuals arriving at or departing from airports, indicating ongoing efforts to combat gold smuggling.
- Canadian Prime Minister Justin Trudeau visited the Golden Temple in Amritsar, India, where he and his family participated in prayers and performed ""sewa,"" while also addressing concerns about Sikh separatism."
20180222,Centenera begins drilling at Esperanza Copper-Gold Project in Argentina. Customs officials in Mumbai arrest four individuals in different gold seizure cases at the Mumbai International Airport. B2Gold announces positive initial inferred mineral resource estimate for the Toega Project in Burkina Faso.
20180223,Centenera begins drilling at Esperanza Copper-Gold Project in Argentina. Customs officials in Mumbai arrest four individuals in different gold seizure cases at the Mumbai International Airport. B2Gold announces positive initial inferred mineral resource estimate for the Toega Project in Burkina Faso.
20180224,Two men were arrested in Delhi and three in West Bengal for smuggling gold. Newcrest Mining has bought a stake in the Lundin Gold mine in Ecuador. Austria is seeking to regulate Bitcoin based on gold and derivatives controls.
20180225,Two men were arrested in Delhi and three in West Bengal for smuggling gold. Newcrest Mining has bought a stake in the Lundin Gold mine in Ecuador. Austria is seeking to regulate Bitcoin based on gold and derivatives controls.
20180226,"Newcrest Mining is increasing its stake in Lundin Gold, demonstrating confidence in the riches of Ecuador's gold mines.
Ghana is tightening controls on gold exports to protect revenues.
Scotgold Resources received planning approval for the first commercial gold mine in Scotland's history."
20180227,"Newcrest Mining is increasing its stake in Lundin Gold, demonstrating confidence in the riches of Ecuador's gold mines.
Ghana is tightening controls on gold exports to protect revenues.
Scotgold Resources received planning approval for the first commercial gold mine in Scotland's history."
20180228,"Ghana is tightening controls on gold exports to protect revenues, and the government is considering a strategy to process bulk cocoa and gold within 5 years.
Asia saw a drop in gold prices that supported demand as Indian buyers bet on a steeper dip. Dynasty Gold announces a $355,000 private placement. Also, Iamgold reported further high-grade intersections from infill and expansion drilling at Saramacca."
20180301,"Ghana is tightening controls on gold exports to protect revenues, and the government is considering a strategy to process bulk cocoa and gold within 5 years.
Asia saw a drop in gold prices that supported demand as Indian buyers bet on a steeper dip. Dynasty Gold announces a $355,000 private placement. Also, Iamgold reported further high-grade intersections from infill and expansion drilling at Saramacca."
20180302,"Golden Dawn Minerals Closes Third Tranche of Private Placement.
Goldmoney partners with Jumio to streamline customer onboarding with biometric-based verification.
Niti Aayog panel recommends tax cuts on gold monetisation scheme revamp.
"
20180303,"Golden Dawn Minerals Closes Third Tranche of Private Placement.
Goldmoney partners with Jumio to streamline customer onboarding with biometric-based verification.
Niti Aayog panel recommends tax cuts on gold monetisation scheme revamp.
"
20180304,"Recent news involves PNB officials receiving kickbacks in gold and diamonds, while Kirkland Lake Gold Ltd. is given a ""buy"" recommendation by brokerages. A Texas endowment is reviewing its $1 billion gold position, and in Barbados, Jalon Samuel claims his fourth Sandy Lane Gold Cup victory. Additionally, Indian police report gold bribes were given in a $2 billion bank fraud case, and Alps Advisors Inc. has $2.96 million holdings in Yamana Gold Inc. 
"
20180305,"Recent news involves PNB officials receiving kickbacks in gold and diamonds, while Kirkland Lake Gold Ltd. is given a ""buy"" recommendation by brokerages. A Texas endowment is reviewing its $1 billion gold position, and in Barbados, Jalon Samuel claims his fourth Sandy Lane Gold Cup victory. Additionally, Indian police report gold bribes were given in a $2 billion bank fraud case, and Alps Advisors Inc. has $2.96 million holdings in Yamana Gold Inc. 
"
20180306,"Gold-backed ETFs experienced outflows in February, with holdings falling by 5.1 tonnes.
A man was arrested for smuggling gold worth Rs 45 lakh at Delhi airport.
Australia's gold production may rise to a record high, according to a report."
20180307,"Gold-backed ETFs experienced outflows in February, with holdings falling by 5.1 tonnes.
A man was arrested for smuggling gold worth Rs 45 lakh at Delhi airport.
Australia's gold production may rise to a record high, according to a report."
20180308,"Goldman Sachs is reportedly planning staff moves from London to Frankfurt by June. Fremont Gold announces a drill program at its Gold Bar and Gold Canyon properties in Nevada. Osisko Gold Royalties Ltd acquires gold royalty on Victoria Gold's Eagle Gold project in Canada.
"
20180309,"Goldman Sachs is reportedly planning staff moves from London to Frankfurt by June. Fremont Gold announces a drill program at its Gold Bar and Gold Canyon properties in Nevada. Osisko Gold Royalties Ltd acquires gold royalty on Victoria Gold's Eagle Gold project in Canada.
"
20180310,"Smuggling incidents were reported in Chennai and Manipur, where authorities seized 23kg and 16kg of smuggled gold respectively, and in Chittagong where 48 gold bars were seized at the airport. Work has been suspended at one of Australia's largest gold mines after a dam wall collapsed. A Canadian company has begun a gold search in South Dakota."
20180311,"Smuggling incidents were reported in Chennai and Manipur, where authorities seized 23kg and 16kg of smuggled gold respectively, and in Chittagong where 48 gold bars were seized at the airport. Work has been suspended at one of Australia's largest gold mines after a dam wall collapsed. A Canadian company has begun a gold search in South Dakota."
20180312,"Several reports discuss labor disputes and protests at Gold Fields mines, with workers demonstrating against planned layoffs, leading to clashes and government intervention.
Goldman Sachs is undergoing leadership changes as Harvey Schwartz is set to retire, potentially paving the way for David Solomon to become the next CEO.
Customs officials have seized smuggled gold in various locations, including airports in India, where individuals were caught concealing gold in creative ways.
"
20180313,"Several reports discuss labor disputes and protests at Gold Fields mines, with workers demonstrating against planned layoffs, leading to clashes and government intervention.
Goldman Sachs is undergoing leadership changes as Harvey Schwartz is set to retire, potentially paving the way for David Solomon to become the next CEO.
Customs officials have seized smuggled gold in various locations, including airports in India, where individuals were caught concealing gold in creative ways.
"
20180314,"Multiple events have impacted the gold market, including a Russian plane losing tons of gold and precious metals during takeoff, customs seizing gold at airports in India, and authorities investigating fake gold deals in Uganda. Additionally, a European Bitcoin broker proposed gold standard regulations for Bitcoin, and some analysts suggest gold can alleviate Bitcoin's regulatory headaches. Furthermore, there have been reports of illegal gold mining activities and environmental concerns related to gold mining operations.
"
20180315,"Multiple events have impacted the gold market, including a Russian plane losing tons of gold and precious metals during takeoff, customs seizing gold at airports in India, and authorities investigating fake gold deals in Uganda. Additionally, a European Bitcoin broker proposed gold standard regulations for Bitcoin, and some analysts suggest gold can alleviate Bitcoin's regulatory headaches. Furthermore, there have been reports of illegal gold mining activities and environmental concerns related to gold mining operations.
"
20180316,"Glencore and Randgold mines left Congolese industry body ahead of government talks. A Russian plane accidentally dropped tons of gold and silver bars on a runway, causing a gold rush as people tried to recover the scattered precious metals. Goldman Sachs revealed a significant gender pay gap in its UK operations.
"
20180317,"Glencore and Randgold mines left Congolese industry body ahead of government talks. A Russian plane accidentally dropped tons of gold and silver bars on a runway, causing a gold rush as people tried to recover the scattered precious metals. Goldman Sachs revealed a significant gender pay gap in its UK operations.
"
20180318,"FBI is searching for a rumored Civil War gold hoard in Pennsylvania. Cabinet clears gold bond monetisation schemes.
Wheaton Precious Metals portfolio biased 23% to gold as organic growth pipeline lags. A Russian cargo plane drops precious metals onto runway."
20180319,"FBI is searching for a rumored Civil War gold hoard in Pennsylvania. Cabinet clears gold bond monetisation schemes.
Wheaton Precious Metals portfolio biased 23% to gold as organic growth pipeline lags. A Russian cargo plane drops precious metals onto runway."
20180320,"Several companies are actively involved in gold exploration and mining, with some reporting positive results from drilling programs and metallurgical tests. A jewelry chain in India is facing allegations of defrauding multiple banks, while in other regions, individuals have been arrested for gold smuggling. A historical society made a gold discovery, and there's ongoing interest in the potential discovery of lost Civil War gold."
20180321,"Several companies are actively involved in gold exploration and mining, with some reporting positive results from drilling programs and metallurgical tests. A jewelry chain in India is facing allegations of defrauding multiple banks, while in other regions, individuals have been arrested for gold smuggling. A historical society made a gold discovery, and there's ongoing interest in the potential discovery of lost Civil War gold."
20180322,"Gold prices experienced a rally due to increased demand fueled by trade war risks and the ascent of John Bolton. Higher gold prices have kept buyers at bay, leading to elevated discounts in India. Swiss gold refiners are facing accusations of sourcing illegal and conflict gold, raising concerns about ethical practices in the industry.
"
20180323,"Gold prices experienced a rally due to increased demand fueled by trade war risks and the ascent of John Bolton. Higher gold prices have kept buyers at bay, leading to elevated discounts in India. Swiss gold refiners are facing accusations of sourcing illegal and conflict gold, raising concerns about ethical practices in the industry.
"
20180324,A 24-year-old apprehended a criminal attempting to snatch a gold chain. Barrick Gold cuts 2017 compensation for top two executives. Gold prices are at a 1.5 month high due to the US-China trade war.
20180325,A 24-year-old apprehended a criminal attempting to snatch a gold chain. Barrick Gold cuts 2017 compensation for top two executives. Gold prices are at a 1.5 month high due to the US-China trade war.
20180326,"Gold prices are expected to trade sideways, while global cues are weak and demand is muted. Sprott-backed blockchain platform aims to give gold a digital edge.  Kinross Gold resolves SEC charges related to bribe prevention in Africa."
20180327,"Gold prices are expected to trade sideways, while global cues are weak and demand is muted. Sprott-backed blockchain platform aims to give gold a digital edge.  Kinross Gold resolves SEC charges related to bribe prevention in Africa."
20180328,"Gold prices showed signs of recovery after a steep decline, with steadying influences from easing concerns over North Korea and global trade.
Barrick Gold founder Peter Munk passed away at the age of 90, while Gold Fields entered into a joint venture with Asanko Gold in Ghana.
Additionally, Goldcorp embraced digital gold by placing 3,000 ounces on a new blockchain exchange."
20180329,"Gold prices showed signs of recovery after a steep decline, with steadying influences from easing concerns over North Korea and global trade.
Barrick Gold founder Peter Munk passed away at the age of 90, while Gold Fields entered into a joint venture with Asanko Gold in Ghana.
Additionally, Goldcorp embraced digital gold by placing 3,000 ounces on a new blockchain exchange."
20180330,"Asanko Gold and Gold Fields are partnering in a joint venture in Ghana at the Asanko Gold Mine. A plan to block new gold mining near Yellowstone is moving forward. Additionally, authorities seized gold bars at Odisha airport, and customs officials confiscated 4.5kg of gold at Sylhet Airport.
"
20180331,"Asanko Gold and Gold Fields are partnering in a joint venture in Ghana at the Asanko Gold Mine. A plan to block new gold mining near Yellowstone is moving forward. Additionally, authorities seized gold bars at Odisha airport, and customs officials confiscated 4.5kg of gold at Sylhet Airport.
"
20180401,"Gold was seized at Bhubaneswar airport and a man was arrested with 13kg of gold at Ctg airport, while DRI seized gold smuggled into India from Myanmar. Local gold miners in Niger seek government attention. A man accused of stealing a historic gold bar is also accused of killing his infant son."
20180402,"Gold was seized at Bhubaneswar airport and a man was arrested with 13kg of gold at Ctg airport, while DRI seized gold smuggled into India from Myanmar. Local gold miners in Niger seek government attention. A man accused of stealing a historic gold bar is also accused of killing his infant son."
20180403,"Gold prices experienced a slight increase due to the ongoing tariff dispute, while Sberbank plans to increase gold sales to India and China in 2018. Additionally, Roscan Minerals has acquired new gold permits in West Mali for its Kandiole Project. Eldorado Gold also received a favorable arbitration ruling in its dispute with Greece."
20180404,"Gold prices experienced a slight increase due to the ongoing tariff dispute, while Sberbank plans to increase gold sales to India and China in 2018. Additionally, Roscan Minerals has acquired new gold permits in West Mali for its Kandiole Project. Eldorado Gold also received a favorable arbitration ruling in its dispute with Greece."
20180405,"Gold prices slipped as fears of a US-China trade war eased, leading investors to regain their appetite for risk. Several companies, including Ashanti Gold and Golden Star Resources, announced financing and private placement arrangements. Additionally, there were reports of gold smuggling and disputes over gold mines in various locations."
20180406,"Gold prices slipped as fears of a US-China trade war eased, leading investors to regain their appetite for risk. Several companies, including Ashanti Gold and Golden Star Resources, announced financing and private placement arrangements. Additionally, there were reports of gold smuggling and disputes over gold mines in various locations."
20180407,"Gold prices rose after President Trump proposed additional tariffs on China. A startup is using gold cryptocurrency to draw Islamic investors. There are also reports of illegal gold panners invading farms and six workers killed in a Ghana gold mining site collapse.
"
20180408,"Gold prices rose after President Trump proposed additional tariffs on China. A startup is using gold cryptocurrency to draw Islamic investors. There are also reports of illegal gold panners invading farms and six workers killed in a Ghana gold mining site collapse.
"
20180409,"Dubai-based firm issues gold-backed cryptocurrency to draw Muslim investors. Driver plotted 18kg gold heist and six people were held. Six people were killed in Ghana gold mining site collapse. Blackham Resources had a record quarter of gold production. Trade war rhetoric spooks Chinese investors into buying Gold ETFs. $3M in fake gold seized in scam targetting coast businesses. China's secret gold supplier is Singapore. Troy Resources had record gold output from Karouni. Kitco News reports that Dubai's gold market is struggling with the 5% VAT. UBS expects a drop in the gold price. Newmont suspends Ahafo after deaths. Smuggled gold worth Rs 22 lakh seized at Bhubaneswar airport. India's March gold imports halved as price rally dents demand. Erris Resources secures two gold mining permits in Sweden. There was a bloody grab for gold in Venezuela's most dangerous town. India wins gold in mixed team badminton for the first time in CWG history. Roxgold achieves record gold production of 40,452 ounces in first quarter 2018.
"
20180410,"Dubai-based firm issues gold-backed cryptocurrency to draw Muslim investors. Driver plotted 18kg gold heist and six people were held. Six people were killed in Ghana gold mining site collapse. Blackham Resources had a record quarter of gold production. Trade war rhetoric spooks Chinese investors into buying Gold ETFs. $3M in fake gold seized in scam targetting coast businesses. China's secret gold supplier is Singapore. Troy Resources had record gold output from Karouni. Kitco News reports that Dubai's gold market is struggling with the 5% VAT. UBS expects a drop in the gold price. Newmont suspends Ahafo after deaths. Smuggled gold worth Rs 22 lakh seized at Bhubaneswar airport. India's March gold imports halved as price rally dents demand. Erris Resources secures two gold mining permits in Sweden. There was a bloody grab for gold in Venezuela's most dangerous town. India wins gold in mixed team badminton for the first time in CWG history. Roxgold achieves record gold production of 40,452 ounces in first quarter 2018.
"
20180411,"Gold prices experienced a boost due to escalating tensions between the Middle East and Russia, fueled by warnings from President Trump. Conversely, gold prices later declined as Trump seemed to backtrack on his stance regarding Russia and Syria. Several gold mining companies, including Harmony Gold and Kalgold mine, faced security issues such as theft and break-ins, impacting their operations and stock performance."
20180412,"Gold prices experienced a boost due to escalating tensions between the Middle East and Russia, fueled by warnings from President Trump. Conversely, gold prices later declined as Trump seemed to backtrack on his stance regarding Russia and Syria. Several gold mining companies, including Harmony Gold and Kalgold mine, faced security issues such as theft and break-ins, impacting their operations and stock performance."
20180413,Gold prices are expected to rise due to geopolitical worries. A suspect in a gold smuggling case committed suicide while in police custody. Gold imports in India have decreased by 40 percent in March.
20180414,Gold prices are expected to rise due to geopolitical worries. A suspect in a gold smuggling case committed suicide while in police custody. Gold imports in India have decreased by 40 percent in March.
20180415,Gold prices dropped as markets focused on the possibility of Russian retaliation in Syria. AngloGold Ashanti's CEO resigned to become the CEO of Vedanta Resources. Guyana is looking to establish a gold refinery.
20180416,Gold prices dropped as markets focused on the possibility of Russian retaliation in Syria. AngloGold Ashanti's CEO resigned to become the CEO of Vedanta Resources. Guyana is looking to establish a gold refinery.
20180417,"Orion has purchased Victoria Eagle development which will affect gold market.
Portugal has issued Europa gold and silver coins to celebrate and feature the Baroque age.
Gold in Mumbai fails to shine amid Syrian crisis and PNB fraud.
"
20180418,"Orion has purchased Victoria Eagle development which will affect gold market.
Portugal has issued Europa gold and silver coins to celebrate and feature the Baroque age.
Gold in Mumbai fails to shine amid Syrian crisis and PNB fraud.
"
20180419,The government of Sri Lanka has imposed a 15% levy on gold imports. Gold edged higher amidst declining global tensions and a firmer dollar. A man was arrested at Mumbai airport for allegedly smuggling gold dust worth Rs 27 lakh. Turkey has repatriated 220 tons of gold from the Federal Reserve.
20180420,The government of Sri Lanka has imposed a 15% levy on gold imports. Gold edged higher amidst declining global tensions and a firmer dollar. A man was arrested at Mumbai airport for allegedly smuggling gold dust worth Rs 27 lakh. Turkey has repatriated 220 tons of gold from the Federal Reserve.
20180421,"Gold is being targeted in smuggling operations, with seizures reported at airports in India and Sri Lanka. Income tax officials have seized cash and gold in poll-bound Karnataka, while a former official has been arrested in connection with a gold smuggling case in Nepal. Chinese gold mining operations in Cameroon are under scrutiny due to allegations of killings, corruption, and land grabs."
20180422,"Gold is being targeted in smuggling operations, with seizures reported at airports in India and Sri Lanka. Income tax officials have seized cash and gold in poll-bound Karnataka, while a former official has been arrested in connection with a gold smuggling case in Nepal. Chinese gold mining operations in Cameroon are under scrutiny due to allegations of killings, corruption, and land grabs."
20180423,"Yamana Gold's media sentiment rating and Apollo Minerals' plans to list Fraser Range assets are mentioned. A gold theft in Kota was solved, and Chinese gold mining in Africa is linked to killings and land grabs. Additionally, a woman was caught with gold at an airport, and a Chinese citizen was arrested for gold smuggling in Kathmandu."
20180424,"Yamana Gold's media sentiment rating and Apollo Minerals' plans to list Fraser Range assets are mentioned. A gold theft in Kota was solved, and Chinese gold mining in Africa is linked to killings and land grabs. Additionally, a woman was caught with gold at an airport, and a Chinese citizen was arrested for gold smuggling in Kathmandu."
20180425,"Several articles discuss the arrest of a suspect in the Golden State Killer case, focusing on Joseph James DeAngelo, a former police officer. The arrest comes after decades of investigation, with some sources attributing the breakthrough to DNA evidence and genealogical websites. Some articles highlight the victims and their families, while others focus on the role of true crime writer Michelle McNamara in renewing interest in the case."
20180426,"Several articles discuss the arrest of a suspect in the Golden State Killer case, focusing on Joseph James DeAngelo, a former police officer. The arrest comes after decades of investigation, with some sources attributing the breakthrough to DNA evidence and genealogical websites. Some articles highlight the victims and their families, while others focus on the role of true crime writer Michelle McNamara in renewing interest in the case."
20180427,"After four decades, the Golden State Killer suspect was found using DNA and genealogy websites. Police used a relative's DNA to track down Joseph James DeAngelo, a former police officer, as the suspected serial killer. The suspect is linked to numerous murders and rapes across California.
"
20180428,"After four decades, the Golden State Killer suspect was found using DNA and genealogy websites. Police used a relative's DNA to track down Joseph James DeAngelo, a former police officer, as the suspected serial killer. The suspect is linked to numerous murders and rapes across California.
"
20180429,"Gold declarations in Guyana reached 145,000 ounces for the first quarter of the year. Two men were arrested at Delhi airport for smuggling gold worth Rs 12 lakh. The Cabinet Sub-Committee is studying the implications of gold tax."
