date,text
20160427,China's gold imports from Hong Kong have risen to a three-month high due to investment demand. Eldorado Gold is selling its Jinfeng mine in China to China National Gold for $300 million. A top cleric suggests using gold and silver coins as currency.
20160428,"Gold prices retreated as stocks rebounded across Asia following a Federal Reserve meeting. Explorers are hunting for gold in the Egyptian desert, following the paths of ancient miners. Three individuals were apprehended in Nepal for smuggling gold biscuits."
20160429,"Gold prices retreated as stocks rebounded across Asia following a Federal Reserve meeting. Explorers are hunting for gold in the Egyptian desert, following the paths of ancient miners. Three individuals were apprehended in Nepal for smuggling gold biscuits."
20160430,"Galane Gold Ltd. and Carpathian Gold Inc. released their financial and operating results for 2015 and completed restructuring, respectively. Regulations regarding gold trade do not have much impact. There have been massive gold heists in Ukraine and gold smuggling attempts that have been uncovered in different airports.
"
20160501,"Galane Gold Ltd. and Carpathian Gold Inc. released their financial and operating results for 2015 and completed restructuring, respectively. Regulations regarding gold trade do not have much impact. There have been massive gold heists in Ukraine and gold smuggling attempts that have been uncovered in different airports.
"
20160502,"Gold prices hit a two-year high, which smothers demand in the second-biggest consumer market.
Several mining companies are developing and exploring gold mining projects with positive economic assessments.
In India, authorities seized gold biscuits worth Rs 60 lakh at Mumbai Airport, while a man with the world's most expensive golden shirt made it to the Guinness World Records."
20160503,"Gold prices hit a two-year high, which smothers demand in the second-biggest consumer market.
Several mining companies are developing and exploring gold mining projects with positive economic assessments.
In India, authorities seized gold biscuits worth Rs 60 lakh at Mumbai Airport, while a man with the world's most expensive golden shirt made it to the Guinness World Records."
20160504,"Gold prices experienced a slight decrease due to profit-taking, but a weak ADP jobs number limited the pressure. The gold mining sector is seeing some activity, with Glencore considering the sale of a gold mine in Kazakhstan and other companies announcing exploration and financing plans. Additionally, there are reports of increased appetite for bullion coins and hedge funds boosting options in gold, suggesting continued investor interest.
"
20160505,"Gold prices experienced a slight decrease due to profit-taking, but a weak ADP jobs number limited the pressure. The gold mining sector is seeing some activity, with Glencore considering the sale of a gold mine in Kazakhstan and other companies announcing exploration and financing plans. Additionally, there are reports of increased appetite for bullion coins and hedge funds boosting options in gold, suggesting continued investor interest.
"
20160506,"Here are the topics in the provided articles:

1.  An Indian Army officer was arrested for robbing gold smugglers in Mizoram.
2.  Soaring gold prices in India may negatively impact sales during Akshaya Tritiya, a Hindu festival where buying gold is considered auspicious.
3.  El Chapo's cartel smelted gold to sneak drug profits out of US."
20160507,"Here are the topics in the provided articles:

1.  An Indian Army officer was arrested for robbing gold smugglers in Mizoram.
2.  Soaring gold prices in India may negatively impact sales during Akshaya Tritiya, a Hindu festival where buying gold is considered auspicious.
3.  El Chapo's cartel smelted gold to sneak drug profits out of US."
20160508,"Gold prices are lower amid risk-on trading day. Demand for gold was muted on Akshaya Tritiya due to high prices, while jewelers are hoping for discounts to attract customers. AngloGold Ashanti's output falls as illegal mining worsens in Ghana."
20160509,"Gold prices are lower amid risk-on trading day. Demand for gold was muted on Akshaya Tritiya due to high prices, while jewelers are hoping for discounts to attract customers. AngloGold Ashanti's output falls as illegal mining worsens in Ghana."
20160510,"Thailand is shutting down its largest gold mine due to environmental concerns and social costs outweighing the benefits. A diamantaire from Mumbai donated 40 kg of gold to Somnath temple. A former GM accomplice was jailed in a $9.3M staged robbery of a gold trader.
"
20160511,"Thailand is shutting down its largest gold mine due to environmental concerns and social costs outweighing the benefits. A diamantaire from Mumbai donated 40 kg of gold to Somnath temple. A former GM accomplice was jailed in a $9.3M staged robbery of a gold trader.
"
20160512,"Gold demand saw a significant surge in Q1 2016, driven by record investor interest, while central banks continue to be net buyers of gold. A South African court has allowed a class-action suit against gold mining companies over lung diseases, and there have been reports of gold smuggling attempts at airports. Some companies like Goldcorp are making strategic moves, such as acquiring Kaminak Gold, while others like Timmins Gold are reporting earnings from mine operations."
20160513,"Gold demand saw a significant surge in Q1 2016, driven by record investor interest, while central banks continue to be net buyers of gold. A South African court has allowed a class-action suit against gold mining companies over lung diseases, and there have been reports of gold smuggling attempts at airports. Some companies like Goldcorp are making strategic moves, such as acquiring Kaminak Gold, while others like Timmins Gold are reporting earnings from mine operations."
20160514,"South African court allows silicosis class action suit against gold firms, while up to 500,000 South African gold miners are to launch lung disease class action suits. Customs seizes gold worth Rs 1.65 crore from aircraft, and gold bars worth over Rs 21 lakh seized at Kolkata airport.  Oman's copper-gold venture revenues projected at $430 million."
20160515,"South African court allows silicosis class action suit against gold firms, while up to 500,000 South African gold miners are to launch lung disease class action suits. Customs seizes gold worth Rs 1.65 crore from aircraft, and gold bars worth over Rs 21 lakh seized at Kolkata airport.  Oman's copper-gold venture revenues projected at $430 million."
20160516, Trading in gold bonds is set to begin by the end of the month in India. Chinese bank ICBC buys secret London vault which can store $80 billion in gold. Eldorado Gold Corp. to exit China in US$600 million deal with Yintai Group affiliate.
20160517, Trading in gold bonds is set to begin by the end of the month in India. Chinese bank ICBC buys secret London vault which can store $80 billion in gold. Eldorado Gold Corp. to exit China in US$600 million deal with Yintai Group affiliate.
20160518,"Roxgold has produced its first gold pour at its new mine in Burkina Faso. Meanwhile, UEX closed a $7.25 million private placement, and Alexco closed a C$13 million non-brokered equity financing. In other news, Merrill fund manager survey says dollar gold is undervalued."
20160519,"Roxgold has produced its first gold pour at its new mine in Burkina Faso. Meanwhile, UEX closed a $7.25 million private placement, and Alexco closed a C$13 million non-brokered equity financing. In other news, Merrill fund manager survey says dollar gold is undervalued."
20160520,"Here are a few topics extracted from the provided URLs:

1.  WPG Resources Ltd has a larger resource base at Challenger Gold Mine.
2.  Dundee Securities research analysts decrease earnings estimates for Eldorado Gold Corp.
3.  Chinese gold reserves surged in April.
"
20160521,"Here are a few topics extracted from the provided URLs:

1.  WPG Resources Ltd has a larger resource base at Challenger Gold Mine.
2.  Dundee Securities research analysts decrease earnings estimates for Eldorado Gold Corp.
3.  Chinese gold reserves surged in April.
"
20160522,Sharjah police recovered 7 kg of stolen gold from a jewelry outlet and arrested three suspects. A man was arrested in Nepal for possessing gold-like metal. New Mexico is suing the EPA and mine owners over the Gold King spill.
20160523,Sharjah police recovered 7 kg of stolen gold from a jewelry outlet and arrested three suspects. A man was arrested in Nepal for possessing gold-like metal. New Mexico is suing the EPA and mine owners over the Gold King spill.
20160524,"Brexit uncertainty could lead to a rise in gold prices. Peru has declared a mercury poisoning emergency due to gold mining activities. Gold prices fell to a four-week low amid a stronger U.S. dollar.
"
20160525,"Brexit uncertainty could lead to a rise in gold prices. Peru has declared a mercury poisoning emergency due to gold mining activities. Gold prices fell to a four-week low amid a stronger U.S. dollar.
"
20160526,"Several companies are actively involved in gold mining and exploration, with some reporting positive drilling results and advancements in mine development. There have been instances of gold smuggling and seizure, highlighting the challenges in regulating the gold trade. Goldman Sachs faces scrutiny over its dealings in various financial matters.
"
20160527,"Several companies are actively involved in gold mining and exploration, with some reporting positive drilling results and advancements in mine development. There have been instances of gold smuggling and seizure, highlighting the challenges in regulating the gold trade. Goldman Sachs faces scrutiny over its dealings in various financial matters.
"
20160528,"Here are the topics extracted from the provided URLs regarding the gold market:

1.  36 kg of gold seized from aircraft toilets and a man held with 84 gold bars at Dhaka airport as the authorities are cracking down on smuggling.
2.  Australian gold output slips 2% as miners dig lower-grade ore while high gold prices prompt miners to switch to lower grades and a Thai gold mine stalls.
3.  Sibanye Gold gets a court order to stop the strike, pins hopes on platinum, and Limestone and gold mines auction to fetch additional Rs 5,000 cr to Cgarh."
20160529,"Here are the topics extracted from the provided URLs regarding the gold market:

1.  36 kg of gold seized from aircraft toilets and a man held with 84 gold bars at Dhaka airport as the authorities are cracking down on smuggling.
2.  Australian gold output slips 2% as miners dig lower-grade ore while high gold prices prompt miners to switch to lower grades and a Thai gold mine stalls.
3.  Sibanye Gold gets a court order to stop the strike, pins hopes on platinum, and Limestone and gold mines auction to fetch additional Rs 5,000 cr to Cgarh."
20160530,Australian gold output has declined because producers are cutting grades. Goldman Sachs believes there is a 70% chance for Chinese shares joining MSCI in June. Gold is rising after its biggest losing run this year.
20160531,Australian gold output has declined because producers are cutting grades. Goldman Sachs believes there is a 70% chance for Chinese shares joining MSCI in June. Gold is rising after its biggest losing run this year.
20160601,"-Malabar Gold forecasts a bright future for Saudi gold industry.
-Fourth tranche of gold bond scheme to open by June end.
-Barrick Gold reaches $140 million accord in U.S. investor lawsuit."
20160602,"-Malabar Gold forecasts a bright future for Saudi gold industry.
-Fourth tranche of gold bond scheme to open by June end.
-Barrick Gold reaches $140 million accord in U.S. investor lawsuit."
20160603,"Here's a summary of the gold market and related news from the provided URLs:

Several companies are involved in gold mining projects, with updates on exploration, funding, and production at various sites. A Turkish gold trader is seeking bail in the US amid sanctions-related charges. Wall Street and Main Street are bullish on gold after a weak U.S. jobs report."
20160604,"Here's a summary of the gold market and related news from the provided URLs:

Several companies are involved in gold mining projects, with updates on exploration, funding, and production at various sites. A Turkish gold trader is seeking bail in the US amid sanctions-related charges. Wall Street and Main Street are bullish on gold after a weak U.S. jobs report."
20160605,Ghana's mineral revenue has decreased because of the fall in gold prices and low production. Lundin Gold is seeking up to $940 million for its Ecuador mine as gold prices rise. Toronto-based Centerra Gold faces a fresh criminal probe by the Kyrgyz Republic with a demand for millions.
20160606,Ghana's mineral revenue has decreased because of the fall in gold prices and low production. Lundin Gold is seeking up to $940 million for its Ecuador mine as gold prices rise. Toronto-based Centerra Gold faces a fresh criminal probe by the Kyrgyz Republic with a demand for millions.
20160607,"Gold prices are hitting two-week highs due to outside market forces. Goldman Sachs remains bullish on Barrick Gold, increasing its target. The US is investigating Goldman Sachs over a troubled Malaysian fund, 1MDB."
20160608,"Gold prices are hitting two-week highs due to outside market forces. Goldman Sachs remains bullish on Barrick Gold, increasing its target. The US is investigating Goldman Sachs over a troubled Malaysian fund, 1MDB."
20160609,Billionaire investors are anticipating a gold price rally in 2016. Gold miners are gearing up for growth after five lean years as gold prices increase. Tokyo police arrested a Yakuza member for smuggling millions of dollars worth of gold in a private jet.
20160610,Billionaire investors are anticipating a gold price rally in 2016. Gold miners are gearing up for growth after five lean years as gold prices increase. Tokyo police arrested a Yakuza member for smuggling millions of dollars worth of gold in a private jet.
20160611,"Gold prices eased but held near two-week highs due to caution from the Federal Reserve regarding interest rate hikes.
Also, a new approach is needed to prevent gold miners' sins of the recent past.
Additionally, a deal was reached to end a strike at a Mauritania gold mine."
20160612,"Gold prices eased but held near two-week highs due to caution from the Federal Reserve regarding interest rate hikes.
Also, a new approach is needed to prevent gold miners' sins of the recent past.
Additionally, a deal was reached to end a strike at a Mauritania gold mine."
20160613,"Scientists are in global hunt for dark matter at the bottom of a Stawell mine and hope to strike gold. Center will make gold hallmarks obligatory to stop customers from getting duped by poor quality jewellery. Libyan Sovereign Wealth Fund battles Goldman Sachs in court.
"
20160614,"Scientists are in global hunt for dark matter at the bottom of a Stawell mine and hope to strike gold. Center will make gold hallmarks obligatory to stop customers from getting duped by poor quality jewellery. Libyan Sovereign Wealth Fund battles Goldman Sachs in court.
"
20160615,"Gold is experiencing various developments across different regions. A technical report was filed on the Slivovo gold-silver project in Kosovo, while a gold robbery case in Mizoram is being handed over to the CBI for investigation. Also, Brexit fears are contributing to a rise in gold prices.
"
20160616,"Gold is experiencing various developments across different regions. A technical report was filed on the Slivovo gold-silver project in Kosovo, while a gold robbery case in Mizoram is being handed over to the CBI for investigation. Also, Brexit fears are contributing to a rise in gold prices.
"
20160617,Cardinal Resources reported a 190m wide gold zone with infill drilling at Namdini. Singapore's exports in May saw a surprise jump due to gold and drugs shipments. Gold prices experienced a slight decrease in futures trading due to global cues.
20160618,Cardinal Resources reported a 190m wide gold zone with infill drilling at Namdini. Singapore's exports in May saw a surprise jump due to gold and drugs shipments. Gold prices experienced a slight decrease in futures trading due to global cues.
20160619,Gold prices are influenced by Brexit uncertainty and net long positions. A gold bar scam in Salinas bilked a woman of her savings. A Turkish gold trader will face a US trial in January in sanctions case.
20160620,Gold prices are influenced by Brexit uncertainty and net long positions. A gold bar scam in Salinas bilked a woman of her savings. A Turkish gold trader will face a US trial in January in sanctions case.
20160621,"Gold prices experienced a loss as chances of Brexit diminished.
UK gold imports dominated Swiss trade data for the third consecutive month.
Traders are betting on gold price volatility due to the Brexit vote.
"
20160622,"Gold prices experienced a loss as chances of Brexit diminished.
UK gold imports dominated Swiss trade data for the third consecutive month.
Traders are betting on gold price volatility due to the Brexit vote.
"
20160623,"Gold prices saw the biggest gain since 2008 due to the Brexit vote, with investors rushing to safe-haven assets. Some analysts believe that gold could breach $1,400 an ounce due to Brexit. However, gold was weaker in Asia as the Brexit vote day dawned and polls were tight.
"
20160624,"Gold prices saw the biggest gain since 2008 due to the Brexit vote, with investors rushing to safe-haven assets. Some analysts believe that gold could breach $1,400 an ounce due to Brexit. However, gold was weaker in Asia as the Brexit vote day dawned and polls were tight.
"
20160625,"Gold rallied to a 2-year high after Brexit, as investors sought safe-haven assets amidst the uncertainty. In Bangkok, gold prices remained steady after a day of wild fluctuations. Experts predict gold prices to increase by the end of 2016."
20160626,"Gold rallied to a 2-year high after Brexit, as investors sought safe-haven assets amidst the uncertainty. In Bangkok, gold prices remained steady after a day of wild fluctuations. Experts predict gold prices to increase by the end of 2016."
